city_name,city_id,lon,lat,temperature,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,wind_gust,clouds_all,visibility,country,sunrise_utc,sunset_utc,data_received_timestamp_utc,extraction_timestamp_utc
Berlin,2950159,13.4105,52.5244,18.95,19.15,18.25,20.01,1015,86,1015,1010,803,Clouds,broken clouds,04d,5.81,249,8.94,75,10000,DE,2025-08-04 03:30:52+00:00,2025-08-04 18:53:59+00:00,2025-08-04 09:48:18+00:00,2025-08-04 09:58:37.945604+00:00
